f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.33737928,0.6088908,-4.021287e-07,0.37845767,0.43390062,0.012253703,0.46497747,0.3092856,0.0082237255,0.5423795,0.23400465,0.0004831118,0.5794399,0.16804317,-0.0029327134,0.52118903,0.2582219,-0.008389619,0.6311966,0.3242444,-0.030757949,0.6167814,0.3932401,-0.041380715,0.5750872,0.41361278,-0.04407871,0.5428963,0.36046997,-0.026765289,0.6423627,0.43368125,-0.033992875,0.6186569,0.49111173,-0.031414583,0.5783467,0.49674258,-0.030818446,0.55905324,0.4812014,-0.044702016,0.636634,0.55416226,-0.045110438,0.6073189,0.601898,-0.02857239,0.57026666,0.6014824,-0.020526655,0.5668508,0.6072755,-0.062779404,0.6247566,0.66554135,-0.055426978,0.591938,0.70259005,-0.03651458,0.55957913,0.7010919,-0.02367838,0
0.3095321,0.6317873,-2.651372e-07,0.34838256,0.4492479,0.007641792,0.43687394,0.31033587,2.2114988e-05,0.51936877,0.23215604,-0.009765265,0.5588408,0.17691833,-0.014839631,0.48194715,0.24438393,-0.024486879,0.6042685,0.307091,-0.04829662,0.59596443,0.37280956,-0.05578463,0.5569672,0.39444983,-0.05567884,0.50169474,0.35238504,-0.04259846,0.63015985,0.4068048,-0.054829773,0.61257666,0.46534446,-0.048364736,0.5698987,0.48084846,-0.042547066,0.51629364,0.4800692,-0.059784807,0.61915857,0.5334649,-0.061085008,0.5947014,0.58091015,-0.040227484,0.55588603,0.5863014,-0.027899258,0.5245678,0.6133497,-0.07720739,0.6006916,0.6395818,-0.06727323,0.5750247,0.67155504,-0.043903764,0.54381704,0.6762678,-0.02800735,0
0.28210926,0.63676345,-2.436649e-07,0.31961793,0.44787815,0.013419934,0.40476686,0.30965966,0.0062985527,0.4892048,0.24018423,-0.0037758774,0.5424891,0.1991235,-0.008892221,0.45086485,0.2374439,-0.025889829,0.5838308,0.30087674,-0.04850554,0.5713149,0.36315215,-0.053443532,0.5312251,0.3831981,-0.05168098,0.46945277,0.34285873,-0.045948353,0.6114937,0.39400393,-0.057113837,0.5954323,0.4492174,-0.04761134,0.55572635,0.4694043,-0.039748594,0.48388454,0.4692761,-0.06398922,0.59202075,0.52274513,-0.06259099,0.5639041,0.5616506,-0.038654484,0.5238041,0.56214786,-0.024709715,0.4919463,0.6015264,-0.081698075,0.570068,0.6284111,-0.06713605,0.5408957,0.6523079,-0.040577568,0.5081015,0.64866406,-0.022993676,0
0.2546082,0.6438438,-2.4184397e-08,0.2916717,0.45105729,0.01233971,0.37868845,0.30723,0.0037835026,0.46632144,0.23747234,-0.0067666327,0.517065,0.21037817,-0.012028295,0.4197836,0.23602648,-0.033044685,0.5469817,0.290987,-0.05247557,0.5303549,0.3536542,-0.054439716,0.48770696,0.37003055,-0.051254604,0.43773344,0.3440101,-0.05276779,0.5909047,0.37905264,-0.06200243,0.6016713,0.42883524,-0.05317706,0.5868245,0.44711453,-0.047067657,0.45267496,0.47204772,-0.068969645,0.559626,0.5147868,-0.068193264,0.52699435,0.5536284,-0.042444088,0.48584148,0.5516614,-0.026952578,0.46199542,0.60792625,-0.08448175,0.54269403,0.6200964,-0.06908441,0.50692064,0.6448274,-0.036865775,0.47121748,0.64331156,-0.015329835,0
0.23387773,0.6581265,-1.0434478e-07,0.26677054,0.46386886,0.008695705,0.35353595,0.31422013,-0.0017279525,0.4428696,0.24055795,-0.013686978,0.49130854,0.21864489,-0.020378208,0.3882671,0.23373093,-0.031840216,0.5107278,0.28358197,-0.051811587,0.49336827,0.34617764,-0.057163823,0.4542555,0.3570266,-0.05754446,0.40675798,0.34422618,-0.05011946,0.54706866,0.38588026,-0.056079723,0.5536443,0.4298681,-0.049240142,0.5407068,0.43323588,-0.047479466,0.424588,0.47287658,-0.06566387,0.5263493,0.5193873,-0.0663646,0.4931823,0.5561815,-0.04479224,0.45382085,0.54806435,-0.03352272,0.4382159,0.60524803,-0.08053272,0.51431787,0.6212884,-0.06894407,0.4775024,0.6491374,-0.040441323,0.44336173,0.6445261,-0.022062568,0
0.20981354,0.6657404,-3.5521367e-07,0.24317805,0.47357768,0.007747806,0.3305002,0.31667784,-0.00029095777,0.41100192,0.22520998,-0.0102882,0.45146245,0.16240638,-0.0141669195,0.3599537,0.22953689,-0.025410611,0.486368,0.28412235,-0.047258288,0.4674012,0.34454113,-0.05352509,0.42879108,0.35802376,-0.054393545,0.3758504,0.34346294,-0.043039333,0.5101871,0.38908005,-0.053982273,0.48897392,0.443586,-0.04719498,0.45536268,0.45223632,-0.043163154,0.39251155,0.4733947,-0.059204087,0.5029794,0.52077615,-0.06340064,0.47358495,0.56418383,-0.04309829,0.43671352,0.56178427,-0.031142322,0.40555495,0.6046932,-0.07493255,0.4938742,0.62848645,-0.065885685,0.46280473,0.65742946,-0.04169954,0.4273489,0.65320474,-0.025500461,0
0.19261546,0.6779686,-5.120628e-07,0.22025682,0.48253357,0.00658913,0.30592144,0.32034135,-0.0012268998,0.38443762,0.22572896,-0.011122546,0.42248902,0.15211314,-0.01444585,0.33360937,0.23696141,-0.028885448,0.46524894,0.29419088,-0.052926015,0.44211876,0.35305232,-0.05856267,0.40099996,0.35800543,-0.059109557,0.34885794,0.35045263,-0.047065068,0.48253077,0.40091804,-0.05943574,0.44884235,0.4514518,-0.049354985,0.4061541,0.45050642,-0.043599196,0.36459705,0.47933403,-0.06444868,0.47745857,0.52267736,-0.07046942,0.444128,0.56322324,-0.048136696,0.40557495,0.5569788,-0.03547634,0.37698013,0.6101347,-0.08162584,0.47500253,0.63010484,-0.075893834,0.4427996,0.65510714,-0.052863687,0.40340567,0.64739174,-0.03776699,0
0.182853,0.6876199,-4.8901956e-07,0.20288087,0.49156746,0.0068152174,0.28645435,0.32700014,-0.0017545576,0.36510003,0.23035124,-0.012594533,0.39861003,0.14484921,-0.016876655,0.3148337,0.24544626,-0.033201903,0.45535657,0.30117106,-0.0590633,0.4307795,0.35820636,-0.06355414,0.38738048,0.36405018,-0.06255975,0.32887834,0.35706657,-0.051813107,0.47075003,0.4038212,-0.06540469,0.43513733,0.45159128,-0.052476145,0.39054126,0.4530135,-0.04473742,0.3428069,0.48237652,-0.06975424,0.46518672,0.51794183,-0.07647313,0.4291354,0.55700135,-0.05157384,0.38837662,0.5544944,-0.037088152,0.35486796,0.6094373,-0.08752018,0.46180862,0.6205326,-0.08181063,0.43119025,0.64484143,-0.057822965,0.39191133,0.6425528,-0.04216908,0
0.17383409,0.69647694,-4.4649562e-07,0.19028038,0.4978791,0.0051330244,0.27253374,0.32836598,-0.0037996983,0.34948868,0.22861251,-0.014485808,0.38816166,0.14529893,-0.018947784,0.30022877,0.24949123,-0.036423806,0.44476977,0.30096263,-0.06276762,0.42354423,0.35921982,-0.06771501,0.3800918,0.36751476,-0.067166746,0.31375107,0.36265182,-0.054558683,0.45590323,0.40697595,-0.06766277,0.4232329,0.45546806,-0.054761972,0.37918302,0.45636478,-0.048128605,0.32743484,0.48928908,-0.07207145,0.45247602,0.5191803,-0.07897525,0.4166997,0.5598086,-0.05343389,0.37473378,0.55654633,-0.039486095,0.33885112,0.61609316,-0.08953531,0.44350767,0.62602323,-0.08563664,0.40944684,0.6554149,-0.061452597,0.36753273,0.65320605,-0.04587967,0
0.16657332,0.6956892,-4.449252e-07,0.18535836,0.49642766,0.0053655417,0.26301688,0.32528752,-0.0042270916,0.33797786,0.2220993,-0.015647832,0.38134593,0.14027822,-0.021393744,0.29000986,0.2557728,-0.037344497,0.43418318,0.29923612,-0.06393336,0.41410884,0.35850868,-0.069544435,0.3723494,0.36986437,-0.0694444,0.3040246,0.3702454,-0.055552833,0.44624364,0.41048652,-0.06803186,0.4128712,0.45856297,-0.055430457,0.36833096,0.46033883,-0.049225546,0.3184953,0.49689364,-0.07287274,0.4416348,0.5210419,-0.078924686,0.40487638,0.560798,-0.052958567,0.3623426,0.557771,-0.038953662,0.33014563,0.622092,-0.09007639,0.431513,0.62599933,-0.085633256,0.3970276,0.65608376,-0.060329802,0.3557412,0.65524054,-0.043851566,0
0.15875845,0.7021215,-4.4220673e-07,0.17743033,0.50236976,0.0048954585,0.254341,0.33290327,-0.0059179524,0.32987484,0.23038585,-0.018284334,0.3736758,0.15220207,-0.025055824,0.28202653,0.2610745,-0.04242652,0.427379,0.30380294,-0.06994099,0.40495825,0.36544612,-0.0754123,0.36190012,0.37543437,-0.075373255,0.29511115,0.37408805,-0.06082868,0.43962565,0.4155798,-0.07418682,0.40439615,0.4648399,-0.060745675,0.35939372,0.46552488,-0.054087907,0.30875328,0.50049174,-0.07818229,0.4328104,0.52920777,-0.08400565,0.39416718,0.5668156,-0.057387587,0.35147604,0.5617436,-0.043333787,0.31992576,0.6254025,-0.09546097,0.4205339,0.6324847,-0.09000209,0.3858936,0.65995985,-0.064499766,0.34633732,0.65656877,-0.048328575,0
0.14965042,0.69526947,-4.3073442e-07,0.17249458,0.49735963,0.005462445,0.24884051,0.3320764,-0.0065706205,0.3234027,0.23046806,-0.020193601,0.36466762,0.15419957,-0.02827651,0.27161798,0.2639745,-0.046983615,0.42049593,0.3032434,-0.075154044,0.39918038,0.3645423,-0.07981254,0.35660127,0.3747788,-0.07900204,0.28298143,0.37842447,-0.065982945,0.43170694,0.4190447,-0.08063951,0.39550036,0.4659826,-0.066240504,0.34860858,0.46615416,-0.058668375,0.29581392,0.50511307,-0.083536774,0.42307577,0.5337066,-0.08954147,0.38415173,0.56787056,-0.06235129,0.34065887,0.5616667,-0.047820628,0.3069393,0.6292709,-0.10091383,0.4094329,0.6356611,-0.09507727,0.37547076,0.6597034,-0.06936327,0.33569005,0.65520275,-0.05307833,0
0.13846688,0.68692666,-4.3549073e-07,0.16323131,0.49464357,0.001437878,0.24154463,0.33339667,-0.012372512,0.31593192,0.23214841,-0.026613407,0.35334694,0.1533226,-0.034868784,0.26228908,0.262245,-0.05140804,0.41047317,0.3075834,-0.080777645,0.3871566,0.36580423,-0.085712664,0.34275568,0.372422,-0.08498927,0.272563,0.37537396,-0.06867138,0.4213012,0.42022353,-0.08472929,0.38447434,0.4651083,-0.070701435,0.3370795,0.46329063,-0.06320922,0.28442603,0.5005007,-0.08472373,0.41260815,0.5343706,-0.09200622,0.37298673,0.5667094,-0.065666676,0.32919052,0.5577724,-0.05159482,0.2951573,0.6237686,-0.100941285,0.3973147,0.6370291,-0.0967954,0.36276022,0.6605913,-0.07273859,0.32339248,0.6527127,-0.05758237,0
0.12852064,0.68614614,-4.2077193e-07,0.15464428,0.49819103,2.7217771e-05,0.2344105,0.33520842,-0.01469664,0.30901957,0.23223561,-0.02976813,0.3432354,0.15487918,-0.038782973,0.25101912,0.25889316,-0.054237276,0.39907575,0.30603194,-0.08621645,0.37485725,0.36735472,-0.09232483,0.3306403,0.37334737,-0.0922301,0.2591195,0.3711851,-0.072019525,0.41011837,0.41979456,-0.091065496,0.37195116,0.46717134,-0.077319525,0.32396397,0.46431834,-0.06945051,0.26951015,0.49661493,-0.088937044,0.40192708,0.5375029,-0.09873489,0.3611445,0.5700144,-0.0726394,0.31653547,0.5598541,-0.058276962,0.27982724,0.6214781,-0.1061648,0.38480064,0.6415608,-0.10372148,0.34968796,0.665101,-0.08057035,0.30975008,0.6556766,-0.065956384,0
0.11726166,0.69480884,-4.066743e-07,0.1415758,0.50926316,-0.0009481519,0.223728,0.34452513,-0.015705794,0.30057636,0.2384944,-0.030532474,0.3353739,0.15068272,-0.039306723,0.23562592,0.26652786,-0.05459687,0.38551432,0.30401728,-0.08711796,0.36251014,0.3631169,-0.093485095,0.31784427,0.371669,-0.093153894,0.24403805,0.37584153,-0.07153847,0.3976802,0.41750073,-0.08986309,0.360794,0.4636496,-0.075731345,0.31292307,0.46189788,-0.06782111,0.25450578,0.49977782,-0.087831914,0.39007643,0.535208,-0.09712456,0.3496077,0.5682276,-0.070900396,0.3042833,0.55888206,-0.05674134,0.26500627,0.6239522,-0.104533054,0.37153664,0.64031374,-0.102013364,0.335975,0.6646283,-0.07902975,0.2944888,0.6545179,-0.06472396,0
0.10833444,0.6966985,-4.089499e-07,0.13265166,0.50963503,-0.001216421,0.21399522,0.3448869,-0.016066447,0.28981033,0.23730378,-0.031115271,0.32476845,0.14690048,-0.03992442,0.22439158,0.26701492,-0.054922007,0.37431008,0.3018427,-0.08751647,0.35249907,0.36097845,-0.093992725,0.3094213,0.36715364,-0.09405418,0.23069346,0.3768063,-0.071694754,0.38543928,0.41825455,-0.090454586,0.34880075,0.46344176,-0.07663197,0.30190396,0.45906004,-0.06937242,0.23981991,0.50040203,-0.087837294,0.3777296,0.5375492,-0.09782935,0.33781454,0.5675025,-0.07270552,0.29230738,0.554905,-0.059471685,0.24934942,0.62388813,-0.10436895,0.35975444,0.64202833,-0.102525845,0.3253274,0.6623756,-0.08088206,0.28254816,0.64957124,-0.0676604,0
0.101411045,0.70444214,-3.5400245e-07,0.12465669,0.51691204,-0.0025335997,0.20360938,0.3489757,-0.018136388,0.27774477,0.23915397,-0.033805065,0.314108,0.15008935,-0.043264475,0.21476385,0.26380146,-0.05487764,0.36410663,0.30357516,-0.086170495,0.34583074,0.36165598,-0.09230154,0.30637854,0.3676033,-0.09280407,0.21994703,0.37152094,-0.07143229,0.37733498,0.41779646,-0.09059029,0.34243068,0.4630426,-0.07806234,0.29623738,0.45996913,-0.07159578,0.22881356,0.49480423,-0.08726875,0.36998868,0.53591365,-0.09822664,0.3298576,0.56642026,-0.07493216,0.28416514,0.55484796,-0.06255802,0.23895094,0.6190326,-0.1035505,0.35255876,0.6393861,-0.10313324,0.31891203,0.6598286,-0.083073385,0.27641433,0.648441,-0.07062345,0
0.10115841,0.7126027,-3.473827e-07,0.12265916,0.52566594,-0.001816215,0.20071596,0.3513338,-0.016599722,0.27175394,0.23570533,-0.031357456,0.30580783,0.13884968,-0.039981373,0.20896597,0.26692083,-0.056520335,0.36190507,0.30857304,-0.08799037,0.3446593,0.3704083,-0.09290288,0.305612,0.37707824,-0.092471324,0.21465549,0.37437028,-0.073418126,0.37678534,0.4217323,-0.09266893,0.34206972,0.47142643,-0.07910901,0.29595014,0.46858105,-0.0720753,0.22407573,0.49874094,-0.08945407,0.36855122,0.54177666,-0.10094027,0.32789528,0.5757281,-0.07760269,0.28223822,0.56312734,-0.06527815,0.23493277,0.62302005,-0.105728716,0.35090402,0.64585334,-0.10517058,0.31664264,0.6678336,-0.08544201,0.27326342,0.65558124,-0.07357339,0
0.10431549,0.71870726,-3.4490532e-07,0.12720107,0.537858,-0.0042411787,0.2052619,0.3627197,-0.02007741,0.27589798,0.24605224,-0.035827506,0.30899423,0.14421082,-0.044578884,0.20697321,0.27219456,-0.055232175,0.36478412,0.31513304,-0.089969605,0.34263742,0.37745842,-0.09790091,0.30007026,0.380062,-0.09937783,0.21058598,0.37946922,-0.071643196,0.37575823,0.42515448,-0.093588986,0.3402018,0.4742742,-0.08220126,0.2954622,0.46959794,-0.07668677,0.21964608,0.5038681,-0.08797822,0.36903733,0.54379034,-0.10186092,0.32988447,0.57814014,-0.079350606,0.28589863,0.5654598,-0.0675273,0.23169598,0.6283419,-0.10488807,0.35294104,0.6498339,-0.105814196,0.31848425,0.6715189,-0.08688243,0.27501774,0.6605278,-0.075648606,0
0.11470321,0.71988344,-3.747187e-07,0.13730575,0.5399097,-0.0076840906,0.21908358,0.36718845,-0.023229145,0.28988987,0.24886136,-0.037937246,0.31766823,0.1451565,-0.045449503,0.21907763,0.27522683,-0.053705517,0.37501776,0.32230374,-0.088937216,0.3494117,0.38366216,-0.09803808,0.30407688,0.38345543,-0.10035782,0.22291476,0.3827849,-0.068373844,0.386039,0.4305251,-0.08963153,0.3487897,0.47818765,-0.07843462,0.30413413,0.47305667,-0.07345135,0.23173925,0.50684035,-0.08373146,0.37960374,0.55015385,-0.09805213,0.33946022,0.58483386,-0.07619395,0.29607573,0.57307696,-0.0650829,0.24423602,0.6310303,-0.10015109,0.36584887,0.6581188,-0.10190964,0.3280466,0.6813123,-0.08403297,0.2829545,0.6707084,-0.07380334,0
0.11568414,0.6971056,-3.927052e-07,0.14279455,0.52043813,-0.007367069,0.22782792,0.3562032,-0.022253163,0.29926962,0.24784496,-0.036133554,0.33104718,0.1494618,-0.042754084,0.23128808,0.27921814,-0.054106843,0.38649553,0.32456356,-0.089155555,0.3602962,0.38148725,-0.09693257,0.31425473,0.38235733,-0.09767514,0.23804954,0.3917419,-0.06811375,0.39796358,0.43497944,-0.09019259,0.35903332,0.4801113,-0.07865685,0.31434682,0.47740155,-0.072413675,0.24932304,0.51673406,-0.08255236,0.3918254,0.5558162,-0.09723568,0.351316,0.588147,-0.07417488,0.30916646,0.5775791,-0.061422285,0.26239157,0.639921,-0.0978485,0.37781212,0.6623298,-0.09898445,0.33965117,0.6841654,-0.0793133,0.29664147,0.6744118,-0.0673129,0
0.13468729,0.69519347,-3.7234088e-07,0.15893856,0.51172817,-0.004087462,0.24204516,0.35272676,-0.01990836,0.3160843,0.25205004,-0.034906644,0.3507825,0.15884382,-0.043047145,0.25236836,0.2911181,-0.060077496,0.4072538,0.33428103,-0.094527565,0.38023365,0.38603315,-0.09967162,0.33253348,0.3909505,-0.09720164,0.2604781,0.40977225,-0.07459912,0.42121822,0.44071674,-0.09597123,0.38167918,0.48099577,-0.08072752,0.3325534,0.48435116,-0.07059702,0.27247918,0.53744906,-0.08838465,0.41057637,0.5612298,-0.09978817,0.36929524,0.5892645,-0.0718578,0.32445058,0.58499736,-0.05533951,0.28499645,0.6617563,-0.10255886,0.39364517,0.66747046,-0.099351704,0.3549315,0.6865566,-0.07459569,0.31166992,0.68108433,-0.058851052,0
0.15043926,0.6956322,-3.2068036e-07,0.17272052,0.5098774,-0.00097354647,0.25539213,0.3563074,-0.017144129,0.33144403,0.26327097,-0.033361282,0.3685865,0.17175317,-0.04315898,0.27758178,0.29745448,-0.058571268,0.43588683,0.33258694,-0.09464185,0.41530162,0.39009404,-0.10173854,0.36560762,0.40582386,-0.09947924,0.287388,0.4128182,-0.074874744,0.45029125,0.44013447,-0.09727912,0.41375038,0.4865492,-0.08260406,0.36020255,0.49262428,-0.07174578,0.29863858,0.5410245,-0.090210855,0.43905053,0.5567473,-0.10176051,0.39744425,0.5918665,-0.071744666,0.3492465,0.5907967,-0.052772515,0.30850226,0.6681199,-0.10568048,0.41636148,0.6663269,-0.102959864,0.3787607,0.6884399,-0.07608758,0.3341243,0.6847137,-0.057827167,0
0.17008658,0.7100888,-4.2554643e-07,0.19041042,0.51454574,-0.00015212865,0.27478302,0.35444236,-0.014927808,0.3542918,0.25531524,-0.029510152,0.38387454,0.16372699,-0.03761579,0.2990858,0.29011738,-0.05484246,0.44532776,0.334103,-0.084145404,0.4228981,0.38643876,-0.08769719,0.37819812,0.39410564,-0.085077696,0.3142239,0.41292095,-0.07015627,0.46395785,0.4411926,-0.08597709,0.42793342,0.48356882,-0.069955595,0.37835106,0.48773816,-0.059957106,0.3300079,0.54373884,-0.08390033,0.4643268,0.5562515,-0.091668405,0.42633545,0.58957636,-0.062259156,0.38084456,0.5921121,-0.04477297,0.3422706,0.67063236,-0.09763824,0.44961238,0.6647446,-0.09330077,0.41520098,0.68496263,-0.0671174,0.37212348,0.6839937,-0.04974216,0
0.19159856,0.70780385,-4.4019308e-07,0.2126719,0.5120622,-0.0022396576,0.2969279,0.35164735,-0.015575472,0.3746504,0.25197154,-0.028537236,0.4055644,0.15513995,-0.03435718,0.3273861,0.29077873,-0.045334894,0.4695007,0.33723813,-0.0730619,0.44307446,0.3891701,-0.07824093,0.39774328,0.3927499,-0.07749388,0.34646207,0.41311887,-0.058675453,0.489447,0.45069474,-0.07319743,0.4515379,0.48988518,-0.061515268,0.40367043,0.4854954,-0.05502634,0.36543047,0.544729,-0.071102835,0.48985642,0.5715283,-0.07757381,0.45157623,0.60156447,-0.052159116,0.40794498,0.5953873,-0.038117513,0.37985706,0.6721629,-0.083832465,0.47918648,0.6806549,-0.07871767,0.44334793,0.69930226,-0.05488415,0.40162662,0.69200635,-0.039569404,0
0.21087109,0.69958913,-4.0032847e-07,0.23962031,0.49982074,0.0035636313,0.32691887,0.3447364,-0.0056252903,0.4046726,0.25253057,-0.014055023,0.4360444,0.16498107,-0.01625509,0.35851076,0.28550297,-0.039890137,0.49550614,0.3364426,-0.06131035,0.4756096,0.3871539,-0.06332228,0.4354418,0.3970571,-0.06099732,0.3806082,0.411802,-0.053419426,0.51823974,0.44795248,-0.06343973,0.48446262,0.48747408,-0.05185104,0.43796358,0.49023682,-0.04491435,0.40272248,0.5460106,-0.06483001,0.5220365,0.58055043,-0.0663653,0.48733336,0.6042079,-0.043508172,0.44550997,0.59720296,-0.031326365,0.41945896,0.67409873,-0.075625084,0.49961364,0.6845935,-0.06627762,0.46443528,0.69940925,-0.0433791,0.42842364,0.68985444,-0.028970517,0
0.23969,0.7039099,-4.3306167e-07,0.2698422,0.50435627,0.006113196,0.35224932,0.351498,-0.0020082279,0.42970243,0.25646108,-0.010769902,0.46370894,0.16779333,-0.014423118,0.3954138,0.28958455,-0.03432714,0.52256763,0.34091407,-0.053876165,0.5057192,0.39700723,-0.05577156,0.47071186,0.40523335,-0.053918827,0.4178726,0.41234326,-0.049410664,0.5464903,0.45619154,-0.05733253,0.51124215,0.49863738,-0.045318488,0.4634062,0.49948707,-0.03847022,0.43842235,0.5481081,-0.06247946,0.54621947,0.58768517,-0.06321296,0.50795454,0.6122741,-0.040383697,0.46395355,0.6051155,-0.028536575,0.45231724,0.68279976,-0.07487001,0.5287069,0.6980875,-0.0668528,0.4906587,0.7124479,-0.044285573,0.453239,0.7018472,-0.029812807,0
0.27063444,0.7060274,-4.2441206e-07,0.2990693,0.508561,0.0019373287,0.38186666,0.35762262,-0.008534372,0.45911935,0.26807088,-0.019189395,0.49727118,0.1825743,-0.02431034,0.43570963,0.29371226,-0.038121723,0.57005835,0.34999382,-0.06320828,0.54331744,0.40665817,-0.06973536,0.49737343,0.41722697,-0.06937449,0.45825216,0.41839302,-0.051483706,0.5920385,0.4635086,-0.06259669,0.55400956,0.50594604,-0.051602334,0.5020596,0.5127387,-0.044435278,0.47766685,0.55570006,-0.063714504,0.58790445,0.58399206,-0.064676896,0.5501803,0.6103889,-0.039510507,0.5036767,0.613104,-0.025491523,0.4914533,0.68944025,-0.076082684,0.5708134,0.6886589,-0.06728205,0.5361312,0.70733285,-0.042616263,0.4994165,0.70926964,-0.026140286,0
0.2885489,0.7059706,-2.985904e-07,0.32453895,0.5011929,0.013711926,0.41506597,0.35571858,0.011480162,0.4910179,0.26647246,0.006572586,0.5291134,0.17229277,0.0052593616,0.47581246,0.30245382,-0.021984614,0.6126488,0.35426086,-0.037536956,0.61954975,0.42053378,-0.04023789,0.59139925,0.44506216,-0.038225517,0.49986276,0.4318451,-0.03795413,0.6214918,0.48542437,-0.038383767,0.59997416,0.5341951,-0.027810164,0.5557637,0.5365166,-0.024261106,0.5161903,0.5713797,-0.05133501,0.6204947,0.6069161,-0.04513462,0.591924,0.6411144,-0.021736685,0.54721546,0.63733757,-0.011541097,0.52465516,0.70264596,-0.06404915,0.6069058,0.7184335,-0.053790595,0.57779574,0.7418201,-0.030997407,0.5390862,0.73758495,-0.016382761,0
0.31004953,0.71545726,-5.287097e-07,0.355016,0.49851507,0.023385953,0.44689858,0.3546427,0.029058397,0.52163905,0.2587006,0.031233124,0.5621428,0.17291257,0.037680008,0.5074438,0.3086398,-0.0069331536,0.626854,0.3589426,-0.008159435,0.62065315,0.43002737,0.00045932614,0.5830022,0.45056397,0.008617814,0.53492594,0.4393924,-0.02405483,0.6381091,0.48736998,-0.010014832,0.6178383,0.53948987,0.0051554493,0.57641053,0.54038095,0.00920767,0.5545976,0.58117604,-0.037223723,0.63893485,0.6086417,-0.018830393,0.613716,0.6455594,0.0037533198,0.5722906,0.6421113,0.0098551605,0.56422853,0.71440244,-0.048992448,0.6245403,0.72961766,-0.030669212,0.59307843,0.75274205,-0.007981424,0.5556468,0.74871135,0.00468989,0
